age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,attention_span_score,focus_level,task_completion_rate,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
16,4.98,10.79,12,65,7.18,3.0,6.95,3.17,19.3,0.665,0.4402,0.4342,1,0,0.4615,3,1,0,0,0,1,0,0,0,0,1,0.0345,0.6746,0.6279,0.5789,0.7738,0.4963,0.3295,0.4737,0.2182,0.1405
27,1.71,5.75,4,14,8.2,5.5,9.8,6.87,54.7,0.2783,0.7568,0.8075,0,0,0.2974,2,1,0,0,0,0,0,1,0,0,1,0.4138,0.2032,0.2679,0.1579,0.1667,0.6866,0.6136,0.9655,0.6645,0.6752
22,3.94,9.68,7,20,7.28,4.6,7.21,5.61,45.1,0.5298,0.6674,0.6334,1,0,0.407,3,0,1,0,0,1,0,0,0,1,0,0.2414,0.5247,0.5486,0.3158,0.2381,0.5149,0.5114,0.5186,0.5125,0.5302
19,4.32,8.56,11,63,6.64,4.6,7.2,4.85,44.3,0.5628,0.4911,0.6023,1,0,0.5047,2,1,0,0,0,0,0,1,0,0,1,0.1379,0.5795,0.4686,0.5263,0.75,0.3955,0.5114,0.5168,0.4208,0.5181
20,4.25,8.67,11,41,6.05,7.2,7.22,4.9,41.7,0.5616,0.651,0.5946,1,0,0.4902,3,1,0,0,0,0,0,1,1,0,0,0.1724,0.5694,0.4764,0.5263,0.4881,0.2854,0.8068,0.5203,0.4269,0.4789
18,4.58,7.58,13,56,8.52,6.2,7.99,4.81,42.7,0.5726,0.6456,0.6222,0,0,0.6042,2,0,1,0,0,0,0,1,0,1,0,0.1034,0.6169,0.3986,0.6316,0.6667,0.7463,0.6932,0.6531,0.416,0.494
21,3.62,7.54,6,32,9.04,5.9,8.98,7.58,49.9,0.4486,0.738,0.7856,0,0,0.4801,1,0,1,0,0,0,0,1,1,0,0,0.2069,0.4786,0.3957,0.2632,0.381,0.8433,0.6591,0.824,0.7502,0.6027
25,3.67,8.58,9,33,6.27,5.3,8.05,5.33,38.6,0.5073,0.6127,0.627,1,0,0.4277,2,0,1,0,0,0,0,1,0,1,0,0.3448,0.4858,0.47,0.4211,0.3929,0.3265,0.5909,0.6635,0.4787,0.432
25,5.01,14.62,12,34,6.23,4.5,8.24,6.02,39.8,0.7624,0.5762,0.6634,1,0,0.3427,2,0,1,0,0,0,0,1,0,1,0,0.3448,0.6789,0.9014,0.5789,0.4048,0.319,0.5,0.6963,0.562,0.4502
27,4.78,9.63,11,12,5.65,2.1,6.3,3.8,29.0,0.6149,0.5399,0.4725,1,1,0.4964,3,0,1,0,0,0,0,1,0,0,1,0.4138,0.6458,0.545,0.5263,0.1429,0.2108,0.2273,0.3615,0.2942,0.287
23,3.99,6.34,10,39,8.15,3.5,7.12,5.44,40.2,0.479,0.5871,0.6047,0,0,0.6293,1,1,0,0,0,0,1,0,0,0,1,0.2759,0.5319,0.31,0.4737,0.4643,0.6772,0.3864,0.503,0.492,0.4562
32,0.43,3.65,1,6,7.84,6.0,9.8,8.11,67.8,0.125,0.7923,0.904,0,0,0.1178,1,0,1,0,0,0,1,0,1,0,0,0.5862,0.0187,0.1179,0.0,0.0714,0.6194,0.6705,0.9655,0.8141,0.8731
29,3.43,8.81,9,21,7.78,4.5,9.85,6.81,52.9,0.4998,0.6776,0.8,1,0,0.3893,2,0,1,0,0,0,0,1,1,0,0,0.4828,0.4512,0.4864,0.4211,0.25,0.6082,0.5,0.9741,0.6573,0.648
35,3.88,9.88,10,59,6.77,4.6,6.86,4.09,35.2,0.5614,0.51,0.527,1,0,0.3927,3,1,0,0,0,0,1,0,0,1,0,0.6897,0.516,0.5629,0.4737,0.7024,0.4198,0.5114,0.4582,0.3292,0.3807
24,3.03,7.6,7,14,7.19,4.2,7.54,5.56,46.8,0.4275,0.6699,0.6498,0,0,0.3987,2,1,0,0,0,1,0,0,0,1,0,0.3103,0.3935,0.4,0.3158,0.1667,0.4981,0.4659,0.5755,0.5065,0.5559
19,3.37,5.82,8,37,7.31,6.4,7.34,5.46,40.8,0.4118,0.6785,0.6155,0,0,0.579,1,1,0,0,0,0,0,1,0,0,1,0.1379,0.4425,0.2729,0.3684,0.4405,0.5205,0.7159,0.541,0.4944,0.4653
29,1.82,7.08,3,0,8.31,5.9,9.38,5.11,45.6,0.3076,0.8264,0.6931,0,0,0.2571,2,0,1,0,0,0,1,0,0,0,1,0.4828,0.2191,0.3629,0.1053,0.0,0.7071,0.6591,0.893,0.4522,0.5378
20,1.78,2.26,8,15,7.19,4.8,6.77,5.12,42.6,0.2349,0.6899,0.5903,0,0,0.7876,1,1,0,0,0,0,1,0,0,1,0,0.1724,0.2133,0.0186,0.3684,0.1786,0.4981,0.5341,0.4426,0.4534,0.4924
37,0.93,4.08,5,23,9.55,6.7,10.0,8.68,73.5,0.2034,0.8197,0.9541,0,0,0.2279,1,0,1,0,0,0,0,1,1,0,0,0.7586,0.0908,0.1486,0.2105,0.2738,0.9384,0.75,1.0,0.8828,0.9592
21,4.15,10.48,13,41,8.26,3.6,6.26,3.21,25.8,0.6214,0.5878,0.4371,1,0,0.396,2,0,1,0,0,0,0,1,0,1,0,0.2069,0.555,0.6057,0.6316,0.4881,0.6978,0.3977,0.3546,0.223,0.2387
20,5.4,13.76,12,44,6.58,2.3,6.36,5.03,18.6,0.7624,0.4664,0.4782,1,0,0.3924,2,1,0,0,0,0,0,1,1,0,0,0.1724,0.7351,0.84,0.5789,0.5238,0.3843,0.25,0.3719,0.4426,0.1299
40,1.53,6.79,8,33,7.49,6.1,9.2,6.06,39.9,0.3343,0.6874,0.6989,0,0,0.2253,2,0,1,0,0,0,0,1,1,0,0,0.8621,0.1773,0.3421,0.3684,0.3929,0.5541,0.6818,0.8619,0.5668,0.4517
26,3.15,6.22,11,47,7.68,7.2,7.72,5.11,31.9,0.4396,0.6874,0.5811,0,0,0.5064,3,0,1,0,0,1,0,0,0,0,1,0.3793,0.4108,0.3014,0.5263,0.5595,0.5896,0.8068,0.6066,0.4522,0.3308
22,3.65,9.24,6,16,5.85,2.5,4.79,4.13,28.1,0.4927,0.5484,0.4281,1,1,0.395,3,1,0,0,0,0,1,0,0,1,0,0.2414,0.4829,0.5171,0.2632,0.1905,0.2481,0.2727,0.1009,0.334,0.2734
26,3.15,6.77,9,42,7.14,2.4,9.87,7.39,51.1,0.4333,0.4973,0.8146,0,0,0.4653,1,1,0,0,0,0,1,0,0,1,0,0.3793,0.4108,0.3407,0.4211,0.5,0.4888,0.2614,0.9776,0.7272,0.6208
35,3.39,8.67,5,35,7.45,4.2,7.72,5.8,31.1,0.4541,0.6041,0.603,1,0,0.391,2,1,0,0,0,1,0,0,0,0,1,0.6897,0.4454,0.4764,0.2105,0.4167,0.5466,0.4659,0.6066,0.5354,0.3187
15,3.44,8.27,9,53,7.12,5.7,6.54,6.39,45.3,0.4869,0.5871,0.639,1,0,0.416,1,0,0,0,1,1,0,0,0,1,0,0.0,0.4526,0.4479,0.4211,0.631,0.4851,0.6364,0.4029,0.6066,0.5332
17,6.24,13.92,14,42,7.19,4.9,5.95,2.93,15.2,0.8329,0.5974,0.3743,1,0,0.4483,3,0,0,1,0,0,1,0,0,1,0,0.069,0.8562,0.8514,0.6842,0.5,0.4981,0.5455,0.3011,0.1892,0.0785
33,3.65,10.7,7,22,6.39,4.0,7.76,5.64,45.6,0.5392,0.6051,0.6557,1,0,0.3411,2,0,1,0,0,0,1,0,1,0,0,0.6207,0.4829,0.6214,0.3158,0.2619,0.3489,0.4432,0.6135,0.5161,0.5378
27,2.89,7.62,6,21,7.46,4.2,8.68,6.03,56.0,0.4102,0.6544,0.7429,0,0,0.3793,2,0,1,0,0,0,0,1,0,1,0,0.4138,0.3733,0.4014,0.2632,0.25,0.5485,0.4659,0.7722,0.5632,0.6949
28,2.04,6.98,10,47,7.67,5.0,5.44,3.4,30.1,0.3872,0.6005,0.4322,0,0,0.2923,1,0,0,0,1,0,0,1,0,0,1,0.4483,0.2508,0.3557,0.4737,0.5595,0.5877,0.5568,0.2131,0.2459,0.3036
29,0.95,3.68,4,24,8.68,6.8,9.29,8.23,56.9,0.1845,0.7892,0.8476,0,0,0.2582,1,1,0,0,0,1,0,0,0,0,1,0.4828,0.0937,0.12,0.1579,0.2857,0.7761,0.7614,0.8775,0.8286,0.7085
28,2.04,6.71,6,22,8.72,4.3,8.44,6.99,40.2,0.3405,0.6994,0.7072,0,0,0.304,1,1,0,0,0,0,1,0,0,1,0,0.4483,0.2508,0.3364,0.2632,0.2619,0.7836,0.4773,0.7308,0.679,0.4562
22,3.68,6.97,11,34,7.79,5.7,7.79,6.54,48.7,0.4876,0.6787,0.7016,0,0,0.528,2,1,0,0,0,0,1,0,0,0,1,0.2414,0.4872,0.355,0.5263,0.4048,0.6101,0.6364,0.6186,0.6247,0.5846
32,0.3,4.62,1,0,8.09,7.1,8.51,5.89,52.3,0.1421,0.8658,0.7174,0,0,0.0649,1,0,1,0,0,0,1,0,0,0,1,0.5862,0.0,0.1871,0.0,0.0,0.666,0.7955,0.7429,0.5463,0.639
26,3.28,5.86,8,40,7.37,6.6,9.25,6.29,50.5,0.4078,0.6778,0.7507,0,0,0.5597,2,1,0,0,0,0,0,1,0,1,0,0.3793,0.4295,0.2757,0.3684,0.4762,0.5317,0.7386,0.8706,0.5945,0.6118
21,3.47,10.59,9,25,6.32,3.0,7.8,5.36,35.9,0.5465,0.5526,0.6087,1,0,0.3277,3,0,1,0,0,1,0,0,0,0,1,0.2069,0.4569,0.6136,0.4211,0.2976,0.3358,0.3295,0.6204,0.4824,0.3912
26,3.6,8.12,10,31,6.77,3.4,7.72,5.93,31.1,0.502,0.5628,0.6077,1,0,0.4433,2,1,0,0,0,1,0,0,1,0,0,0.3793,0.4757,0.4371,0.4737,0.369,0.4198,0.375,0.6066,0.5511,0.3187
16,5.76,13.78,12,60,7.19,2.7,6.35,3.12,16.0,0.7828,0.4466,0.3984,1,0,0.418,3,1,0,0,0,1,0,0,1,0,0,0.0345,0.787,0.8414,0.5789,0.7143,0.4981,0.2955,0.3701,0.2122,0.0906
28,4.02,6.86,7,27,6.6,4.7,7.28,4.82,42.6,0.4637,0.6222,0.5973,0,0,0.586,3,1,0,0,0,0,0,1,1,0,0,0.4483,0.5362,0.3471,0.3158,0.3214,0.3881,0.5227,0.5306,0.4172,0.4924
27,2.56,7.22,4,35,6.63,5.7,8.06,6.61,46.5,0.362,0.634,0.7049,0,0,0.3546,2,1,0,0,0,1,0,0,1,0,0,0.4138,0.3258,0.3729,0.1579,0.4167,0.3937,0.6364,0.6652,0.6331,0.5514
28,2.31,4.94,6,31,6.69,6.0,8.42,4.78,36.7,0.3112,0.6622,0.6125,0,0,0.4676,2,0,1,0,0,1,0,0,0,0,1,0.4483,0.2897,0.21,0.2632,0.369,0.4049,0.6705,0.7274,0.4124,0.4033
29,3.01,6.54,6,6,7.5,5.7,7.85,5.89,39.7,0.3899,0.7684,0.6446,0,0,0.4602,2,0,1,0,0,0,0,1,1,0,0,0.4828,0.3906,0.3243,0.2632,0.0714,0.556,0.6364,0.629,0.5463,0.4486
41,3.04,5.78,10,39,6.58,5.6,9.73,6.15,41.8,0.4125,0.614,0.7281,0,0,0.526,2,1,0,0,0,0,1,0,1,0,0,0.8966,0.395,0.27,0.4737,0.4643,0.3843,0.625,0.9534,0.5777,0.4804
17,6.26,13.06,14,34,5.18,3.8,6.31,3.49,15.4,0.8125,0.5115,0.408,1,1,0.4793,3,1,0,0,0,0,1,0,1,0,0,0.069,0.8591,0.79,0.6842,0.4048,0.1231,0.4205,0.3632,0.2568,0.0816
27,2.17,8.89,8,28,7.27,4.2,8.2,5.22,45.0,0.4222,0.6227,0.6535,1,0,0.2441,1,1,0,0,0,0,0,1,0,0,1,0.4138,0.2695,0.4921,0.3684,0.3333,0.5131,0.4659,0.6894,0.4655,0.5287
16,4.61,12.06,13,65,6.57,2.9,7.46,4.75,26.1,0.6863,0.4146,0.5361,1,0,0.3823,3,0,0,1,0,0,0,1,0,0,1,0.0345,0.6213,0.7186,0.6316,0.7738,0.3825,0.3182,0.5617,0.4088,0.2432
41,0.3,2.0,1,13,9.31,8.899999999999999,9.45,7.64,64.4,0.0766,0.9334,0.8614,0,0,0.15,1,0,1,0,0,0,0,1,0,0,1,0.8966,0.0,0.0,0.0,0.1548,0.8937,1.0,0.9051,0.7574,0.8218
37,0.73,3.22,1,2,7.8,4.3,9.68,6.45,53.1,0.1308,0.7383,0.7818,0,0,0.2267,1,1,0,0,0,1,0,0,0,0,1,0.7586,0.062,0.0871,0.0,0.0238,0.6119,0.4773,0.9448,0.6138,0.6511
29,4.16,11.95,6,20,7.0,4.8,6.42,4.51,30.4,0.5887,0.6653,0.5079,1,0,0.3481,2,1,0,0,0,0,0,1,0,1,0,0.4828,0.5564,0.7107,0.2632,0.2381,0.4627,0.5341,0.3822,0.3798,0.3082
44,1.83,6.88,4,16,7.47,3.3,7.55,5.96,48.1,0.3131,0.6373,0.6698,0,0,0.266,1,0,1,0,0,1,0,0,0,1,0,1.0,0.2205,0.3486,0.1579,0.1905,0.5504,0.3636,0.5772,0.5547,0.5755
44,2.89,8.16,7,37,7.12,4.7,8.21,6.42,25.9,0.4337,0.6049,0.6221,1,0,0.3542,1,1,0,0,0,1,0,0,1,0,0,1.0,0.3733,0.44,0.3158,0.4405,0.4851,0.5227,0.6911,0.6102,0.2402
20,3.89,10.3,7,10,6.7,5.8,7.77,5.4,37.8,0.5425,0.7297,0.6166,1,0,0.3777,3,0,1,0,0,1,0,0,0,1,0,0.1724,0.5175,0.5929,0.3158,0.119,0.4067,0.6477,0.6152,0.4872,0.4199
24,4.31,10.08,9,41,7.52,3.3,7.55,4.58,38.6,0.5802,0.5497,0.5823,1,0,0.4276,2,1,0,0,0,0,0,1,0,1,0,0.3103,0.578,0.5771,0.4211,0.4881,0.5597,0.3636,0.5772,0.3883,0.432
37,0.63,2.0,2,18,9.14,4.5,9.55,7.75,52.9,0.1048,0.7365,0.8236,0,0,0.315,1,0,1,0,0,0,0,1,0,0,1,0.7586,0.0476,0.0,0.0526,0.2143,0.8619,0.5,0.9223,0.7707,0.648
25,2.46,5.83,4,11,7.35,5.5,8.72,7.03,35.1,0.3217,0.7374,0.6983,0,0,0.422,1,1,0,0,0,0,0,1,1,0,0,0.3448,0.3114,0.2736,0.1579,0.131,0.528,0.6136,0.7791,0.6838,0.3792
37,4.34,7.4,10,23,7.07,2.9,8.76,5.21,32.5,0.5249,0.5824,0.6235,0,0,0.5865,3,0,1,0,0,1,0,0,1,0,0,0.7586,0.5823,0.3857,0.4737,0.2738,0.4757,0.3182,0.786,0.4643,0.3399
27,1.88,7.54,4,26,8.3,5.3,9.17,6.2,45.8,0.3324,0.7096,0.7261,0,0,0.2493,1,0,1,0,0,0,0,1,0,0,1,0.4138,0.2277,0.3957,0.1579,0.3095,0.7052,0.5909,0.8568,0.5837,0.5408
15,3.96,9.44,8,60,6.58,5.3,7.33,5.55,32.7,0.5349,0.5272,0.5866,1,0,0.4195,3,0,1,0,0,0,0,1,1,0,0,0.0,0.5276,0.5314,0.3684,0.7143,0.3843,0.5909,0.5393,0.5053,0.3429
23,3.26,4.14,10,53,6.34,4.4,8.47,5.8,34.2,0.3837,0.5083,0.6414,0,0,0.7874,3,0,1,0,0,1,0,0,1,0,0,0.2759,0.4267,0.1529,0.4737,0.631,0.3396,0.4886,0.736,0.5354,0.3656
35,0.63,2.0,1,28,7.44,4.4,8.75,6.29,53.6,0.0948,0.6366,0.7454,0,0,0.315,1,0,1,0,0,1,0,0,1,0,0,0.6897,0.0476,0.0,0.0,0.3333,0.5448,0.4886,0.7843,0.5945,0.6586
40,1.14,2.0,4,10,6.48,6.6,9.42,6.22,59.3,0.153,0.7534,0.7887,0,0,0.57,2,1,0,0,0,0,1,0,0,0,1,0.8621,0.1211,0.0,0.1579,0.119,0.3657,0.7386,0.8999,0.5861,0.7447
19,5.2,13.61,11,56,6.88,4.0,7.01,4.15,35.9,0.7376,0.501,0.5372,1,0,0.3821,3,1,0,0,0,0,0,1,0,1,0,0.1379,0.7063,0.8293,0.5263,0.6667,0.4403,0.4432,0.484,0.3364,0.3912
21,4.22,11.9,12,38,7.43,4.7,7.41,3.43,36.7,0.6507,0.6123,0.5282,1,0,0.3546,3,0,1,0,0,0,0,1,0,1,0,0.2069,0.565,0.7071,0.5789,0.4524,0.5429,0.5227,0.5531,0.2495,0.4033
19,3.54,8.52,9,25,7.37,6.4,6.44,2.68,23.0,0.4986,0.7235,0.4131,1,0,0.4155,3,1,0,0,0,1,0,0,1,0,0,0.1379,0.467,0.4657,0.4211,0.2976,0.5317,0.7159,0.3857,0.1591,0.1964
40,1.11,5.34,4,12,9.11,3.9,8.32,6.45,42.3,0.2348,0.7332,0.6916,0,0,0.2079,1,0,1,0,0,1,0,0,0,0,1,0.8621,0.1168,0.2386,0.1579,0.1429,0.8563,0.4318,0.7101,0.6138,0.4879
34,3.26,8.26,9,33,6.94,3.7,7.77,5.84,55.3,0.4767,0.5735,0.7015,1,0,0.3947,2,1,0,0,0,0,0,1,0,0,1,0.6552,0.4267,0.4471,0.4211,0.3929,0.4515,0.4091,0.6152,0.5403,0.6843
34,2.24,6.19,5,15,7.65,4.3,8.79,6.9,47.6,0.3285,0.6865,0.7453,0,0,0.3619,1,1,0,0,0,1,0,0,0,1,0,0.6552,0.2796,0.2993,0.2105,0.1786,0.584,0.4773,0.7912,0.6681,0.568
44,0.77,4.87,4,22,9.85,3.7,9.0,7.18,72.1,0.2043,0.7159,0.8592,0,0,0.1581,1,0,1,0,0,0,0,1,0,0,1,1.0,0.0677,0.205,0.1579,0.2619,0.9944,0.4091,0.8274,0.7019,0.9381
30,2.14,4.19,7,26,9.38,4.1,7.78,4.93,50.4,0.293,0.7007,0.6495,0,0,0.5107,1,0,1,0,0,0,0,1,0,0,1,0.5172,0.2652,0.1564,0.3158,0.3095,0.9067,0.4545,0.6169,0.4305,0.6103
43,0.56,2.25,3,5,7.37,6.3,9.49,6.55,54.1,0.1172,0.791,0.7827,0,0,0.2489,1,0,1,0,0,0,1,0,0,0,1,0.9655,0.0375,0.0179,0.1053,0.0595,0.5317,0.7045,0.912,0.6259,0.6662
17,4.78,11.7,15,61,6.1,2.3,6.42,4.12,36.8,0.7067,0.3887,0.519,1,0,0.4085,3,0,1,0,0,0,0,1,0,1,0,0.069,0.6458,0.6929,0.7368,0.7262,0.2948,0.25,0.3822,0.3328,0.4048
33,2.61,9.28,5,11,6.88,4.8,8.32,5.31,47.1,0.4262,0.6932,0.6692,1,0,0.2812,2,1,0,0,0,0,0,1,0,0,1,0.6207,0.333,0.52,0.2105,0.131,0.4403,0.5341,0.7101,0.4763,0.5604
20,4.5,11.13,11,46,7.17,2.8,5.3,2.73,28.3,0.637,0.4998,0.3959,1,0,0.4043,2,1,0,0,0,0,0,1,1,0,0,0.1724,0.6054,0.6521,0.5263,0.5476,0.4944,0.3068,0.189,0.1651,0.2764
32,0.98,5.32,4,21,7.12,8.0,9.59,7.63,45.8,0.2272,0.7918,0.7927,0,0,0.1842,1,0,1,0,0,1,0,0,0,0,1,0.5862,0.098,0.2371,0.1579,0.25,0.4851,0.8977,0.9292,0.7562,0.5408
16,5.01,10.58,10,29,6.31,4.5,4.91,3.91,40.2,0.6414,0.5969,0.4719,1,0,0.4735,2,1,0,0,0,0,1,0,1,0,0,0.0345,0.6789,0.6129,0.4737,0.3452,0.334,0.5,0.1217,0.3074,0.4562
24,4.31,11.19,13,47,7.19,3.4,6.77,5.69,42.6,0.648,0.5206,0.611,1,0,0.3852,3,0,1,0,0,0,1,0,1,0,0,0.3103,0.578,0.6564,0.6316,0.5595,0.4981,0.375,0.4426,0.5222,0.4924
41,1.2,5.13,4,13,7.2,4.5,9.99,6.27,37.0,0.2346,0.6856,0.7227,0,0,0.2339,1,1,0,0,0,0,0,1,0,0,1,0.8966,0.1297,0.2236,0.1579,0.1548,0.5,0.5,0.9983,0.5921,0.4079
30,3.93,9.31,10,34,7.03,3.5,8.08,6.58,39.6,0.55,0.5653,0.6773,1,0,0.4221,3,0,1,0,0,0,1,0,0,0,1,0.5172,0.5232,0.5221,0.4737,0.4048,0.4683,0.3864,0.6687,0.6295,0.4471
30,3.25,11.41,6,22,8.74,2.9,8.5,5.59,49.0,0.5249,0.6451,0.6931,1,0,0.2848,2,1,0,0,0,0,1,0,0,0,1,0.5172,0.4252,0.6721,0.2632,0.2619,0.7873,0.3182,0.7412,0.5101,0.5891
37,0.8,5.46,2,12,8.82,6.2,9.17,8.46,66.5,0.2007,0.8134,0.8896,0,0,0.1465,1,1,0,0,0,0,0,1,0,0,1,0.7586,0.0721,0.2471,0.0526,0.1429,0.8022,0.6932,0.8568,0.8563,0.8535
16,2.99,6.57,7,27,7.71,5.1,6.72,4.14,33.7,0.3995,0.6773,0.518,0,0,0.4551,2,1,0,0,0,0,0,1,0,1,0,0.0345,0.3877,0.3264,0.3158,0.3214,0.5951,0.5682,0.434,0.3352,0.358
36,2.64,7.95,5,8,7.8,3.0,7.58,4.05,32.5,0.3947,0.6657,0.5401,0,0,0.3321,2,0,1,0,0,0,1,0,0,0,1,0.7241,0.3373,0.425,0.2105,0.0952,0.6119,0.3295,0.5824,0.3243,0.3399
15,5.32,11.3,15,40,7.25,2.9,6.61,4.21,41.7,0.7265,0.528,0.5482,1,0,0.4708,3,0,1,0,0,0,1,0,1,0,0,0.0,0.7236,0.6643,0.7368,0.4762,0.5093,0.3182,0.415,0.3436,0.4789
24,5.09,14.65,8,25,6.78,0.6,5.41,2.87,25.0,0.7276,0.4745,0.3919,1,0,0.3474,3,1,0,0,0,1,0,0,0,1,0,0.3103,0.6905,0.9036,0.3684,0.2976,0.4216,0.0568,0.2079,0.182,0.2266
24,4.78,13.26,12,19,5.6,5.4,5.71,2.93,12.2,0.7157,0.6429,0.3541,1,1,0.3605,3,0,1,0,0,1,0,0,0,1,0,0.3103,0.6458,0.8043,0.5789,0.2262,0.2015,0.6023,0.2597,0.1892,0.0332
19,3.13,9.72,5,26,9.36,4.9,8.5,6.81,57.0,0.466,0.7314,0.7689,1,0,0.322,1,0,0,0,1,0,0,1,1,0,0,0.1379,0.4079,0.5514,0.2105,0.3095,0.903,0.5455,0.7412,0.6573,0.71
42,1.61,2.0,2,0,6.99,4.3,9.24,5.82,42.9,0.159,0.7167,0.7034,0,0,0.805,2,0,1,0,0,0,0,1,0,1,0,0.931,0.1888,0.0,0.0526,0.0,0.4608,0.4773,0.8689,0.5378,0.497
32,2.28,5.31,5,3,7.54,5.7,6.8,3.85,28.7,0.3088,0.7805,0.4906,0,0,0.4294,2,0,1,0,0,0,0,1,1,0,0,0.5862,0.2854,0.2364,0.2105,0.0357,0.5634,0.6364,0.4478,0.3002,0.2825
19,4.21,10.24,11,53,7.08,2.6,8.87,5.18,22.9,0.5987,0.4638,0.5885,1,0,0.4111,3,1,0,0,0,1,0,0,0,0,1,0.1379,0.5636,0.5886,0.5263,0.631,0.4776,0.2841,0.805,0.4606,0.1949
29,1.87,7.44,4,9,8.07,3.1,8.71,6.0,53.3,0.3294,0.6756,0.7323,0,0,0.2513,1,1,0,0,0,1,0,0,0,0,1,0.4828,0.2263,0.3886,0.1579,0.1071,0.6623,0.3409,0.7774,0.5596,0.6541
29,2.01,6.26,1,7,7.93,4.8,7.62,5.25,46.8,0.2776,0.7447,0.6413,0,0,0.3211,2,0,1,0,0,0,1,0,0,0,1,0.4828,0.2465,0.3043,0.0,0.0833,0.6362,0.5341,0.5893,0.4691,0.5559
21,6.39,14.05,19,65,6.43,2.4,6.51,4.92,33.9,0.8944,0.39,0.5397,1,0,0.4548,3,0,1,0,0,1,0,0,0,1,0,0.2069,0.8778,0.8607,0.9474,0.7738,0.3563,0.2614,0.3978,0.4293,0.361
27,3.06,9.86,9,31,8.56,3.9,8.96,5.16,46.8,0.5056,0.6459,0.685,1,0,0.3103,2,1,0,0,0,0,0,1,1,0,0,0.4138,0.3978,0.5614,0.4211,0.369,0.7537,0.4318,0.8205,0.4582,0.5559
30,1.75,6.97,5,7,7.51,4.0,9.17,8.38,61.2,0.321,0.6983,0.8658,0,0,0.2511,1,0,1,0,0,0,0,1,0,0,1,0.5172,0.209,0.355,0.2105,0.0833,0.5578,0.4432,0.8568,0.8467,0.7734
19,4.93,9.69,13,51,5.73,3.0,6.57,3.43,26.4,0.6447,0.4388,0.4583,1,1,0.5088,3,0,1,0,0,0,1,0,0,1,0,0.1379,0.6674,0.5493,0.6316,0.6071,0.2257,0.3295,0.4081,0.2495,0.2477
36,2.33,7.52,9,41,6.52,3.7,8.54,6.06,52.9,0.4068,0.53,0.7269,0,0,0.3098,1,0,1,0,0,0,0,1,0,0,1,0.7241,0.2926,0.3943,0.4211,0.4881,0.3731,0.4091,0.7481,0.5668,0.648
29,5.6,12.39,11,40,7.0,4.5,6.83,4.33,34.0,0.7292,0.5821,0.5299,1,0,0.452,3,0,0,1,0,0,0,1,0,1,0,0.4828,0.764,0.7421,0.5263,0.4762,0.4627,0.5,0.453,0.3581,0.3625
36,3.22,8.49,11,45,7.15,3.1,7.65,5.41,42.4,0.5002,0.5145,0.6309,1,0,0.3793,2,1,0,0,0,1,0,0,0,1,0,0.7241,0.4209,0.4636,0.5263,0.5357,0.4907,0.3409,0.5945,0.4884,0.4894
36,2.07,3.99,6,37,9.35,7.4,8.09,5.25,43.2,0.2742,0.7901,0.6436,0,0,0.5188,1,0,0,0,1,0,1,0,0,0,1,0.7241,0.2551,0.1421,0.2632,0.4405,0.9011,0.8295,0.6704,0.4691,0.5015
15,5.3,10.9,9,44,7.55,3.3,6.37,4.06,14.0,0.6554,0.5401,0.4253,1,0,0.4862,2,1,0,0,0,1,0,0,0,1,0,0.0,0.7207,0.6357,0.4211,0.5238,0.5653,0.3636,0.3736,0.3255,0.0604
42,0.3,2.0,1,11,7.26,5.7,8.63,7.87,53.3,0.0766,0.7421,0.7973,0,0,0.15,1,1,0,0,0,0,0,1,0,0,1,0.931,0.0,0.0,0.0,0.131,0.5112,0.6364,0.7636,0.7851,0.6541
20,3.54,7.97,10,30,6.72,7.2,8.55,6.47,31.1,0.4949,0.7141,0.6563,0,0,0.4442,1,0,1,0,0,1,0,0,0,0,1,0.1724,0.467,0.4264,0.4737,0.3571,0.4104,0.8068,0.7498,0.6163,0.3187
24,3.06,6.94,9,41,6.5,5.9,8.46,6.93,39.0,0.4326,0.6159,0.701,0,0,0.4409,3,1,0,0,0,0,0,1,1,0,0,0.3103,0.3978,0.3529,0.4211,0.4881,0.3694,0.6591,0.7343,0.6717,0.4381
15,3.88,9.47,8,33,6.46,3.7,7.3,3.95,27.2,0.5312,0.5565,0.5058,1,0,0.4097,3,1,0,0,0,0,1,0,1,0,0,0.0,0.516,0.5336,0.3684,0.3929,0.3619,0.4091,0.5341,0.3123,0.2598
29,5.38,14.81,17,78,7.72,3.2,6.47,5.19,41.6,0.8376,0.4208,0.5784,1,0,0.3633,3,0,1,0,0,0,0,1,1,0,0,0.4828,0.7323,0.915,0.8421,0.9286,0.597,0.3523,0.3909,0.4619,0.4773
