user_id,age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate,age_group,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
5472,17,3.21,7.1,7,32,8.06,6.0,Medium,7.25,5.61,42.4,<18,0.4249,0.7072,0.6241,0,0,0.4521,2,0,1,0,0,0,1,0,0,0,1,0.069,0.4195,0.3643,0.3158,0.381,0.6604,0.6705,0.5255,0.5125,0.4894
5473,18,4.22,8.36,8,26,6.03,5.6,High,7.53,4.92,39.4,<18,0.5222,0.641,0.5971,1,0,0.5048,3,0,1,0,0,1,0,0,0,0,1,0.1034,0.565,0.4543,0.3684,0.3095,0.2817,0.625,0.5738,0.4293,0.4441
5474,43,1.58,5.41,4,21,8.04,3.5,Medium,9.11,7.04,57.8,36-45,0.2626,0.6475,0.8017,0,0,0.2921,2,0,1,0,0,0,0,1,0,1,0,0.9655,0.1845,0.2436,0.1579,0.25,0.6567,0.3864,0.8464,0.685,0.7221
5475,20,3.95,7.97,6,41,5.94,6.2,High,7.16,3.33,17.3,18-25,0.4776,0.6078,0.4395,0,1,0.4956,3,1,0,0,0,0,0,1,1,0,0,0.1724,0.5261,0.4264,0.2632,0.4881,0.2649,0.6932,0.5099,0.2375,0.1103
5476,28,2.09,6.73,6,20,7.17,3.4,Low,8.97,6.83,48.0,26-35,0.3438,0.6163,0.7506,0,0,0.3105,1,0,1,0,0,0,0,1,0,0,1,0.4483,0.258,0.3379,0.2632,0.2381,0.4944,0.375,0.8223,0.6597,0.574
5477,42,1.78,5.95,2,15,8.57,5.6,Low,9.14,5.77,46.6,36-45,0.2671,0.7702,0.7126,0,0,0.2992,1,0,1,0,0,0,0,1,0,0,1,0.931,0.2133,0.2821,0.0526,0.1786,0.7556,0.625,0.8516,0.5318,0.5529
5478,19,3.27,13.12,19,78,6.84,4.7,High,7.42,3.67,25.2,18-25,0.6987,0.4486,0.492,1,0,0.2492,3,1,0,0,0,0,1,0,1,0,0,0.1379,0.4281,0.7943,0.9474,0.9286,0.4328,0.5227,0.5548,0.2785,0.2296
5479,22,3.61,8.8,8,13,5.46,5.8,High,6.31,3.82,22.4,18-25,0.4995,0.6751,0.4476,1,1,0.4102,3,1,0,0,0,0,0,1,0,0,1,0.2414,0.4771,0.4857,0.3684,0.1548,0.1754,0.6477,0.3632,0.2966,0.1873
5480,40,2.31,5.24,6,18,8.68,3.8,Medium,8.46,4.35,48.4,36-45,0.3187,0.6926,0.6444,0,0,0.4408,2,0,1,0,0,0,1,0,0,1,0,0.8621,0.2897,0.2314,0.2632,0.2143,0.7761,0.4205,0.7343,0.3605,0.5801
5481,21,4.56,7.25,14,39,7.19,5.2,High,7.98,3.87,16.4,18-25,0.5733,0.6199,0.4842,0,0,0.629,3,0,1,0,0,0,0,1,0,1,0,0.2069,0.6141,0.375,0.6842,0.4643,0.4981,0.5795,0.6514,0.3026,0.0967
5482,25,1.48,6.39,3,3,8.65,3.6,Medium,7.93,4.56,48.7,18-25,0.2715,0.7373,0.6346,0,0,0.2316,2,0,1,0,0,1,0,0,1,0,0,0.3448,0.1701,0.3136,0.1053,0.0357,0.7705,0.3977,0.6428,0.3859,0.5846
5483,34,1.85,6.92,6,16,7.83,7.9,Medium,7.87,7.2,50.3,26-35,0.3352,0.8309,0.7346,0,0,0.2673,2,0,1,0,0,0,0,1,0,0,1,0.6552,0.2234,0.3514,0.2632,0.1905,0.6175,0.8864,0.6324,0.7043,0.6088
5484,20,4.13,11.12,15,69,5.78,1.2,Medium,6.58,3.73,23.3,18-25,0.6563,0.3055,0.4573,1,1,0.3714,2,1,0,0,0,1,0,0,0,0,1,0.1724,0.5521,0.6514,0.7368,0.8214,0.2351,0.125,0.4098,0.2857,0.2009
5485,26,1.09,3.28,3,0,7.3,6.9,Low,9.84,7.66,44.1,26-35,0.1722,0.83,0.7958,0,0,0.3323,1,0,1,0,0,0,1,0,0,0,1,0.3793,0.1139,0.0914,0.1053,0.0,0.5187,0.7727,0.9724,0.7598,0.5151
5486,27,2.78,8.4,6,28,8.58,4.5,Low,7.82,5.93,59.6,26-35,0.4236,0.6809,0.7234,1,0,0.331,1,1,0,0,0,0,0,1,1,0,0,0.4138,0.3575,0.4571,0.2632,0.3333,0.7575,0.5,0.6238,0.5511,0.7492
5487,27,3.27,6.09,9,43,7.58,4.9,Medium,9.43,6.56,48.9,26-35,0.423,0.6076,0.7605,0,0,0.5369,2,0,1,0,0,1,0,0,0,0,1,0.4138,0.4281,0.2921,0.4211,0.5119,0.5709,0.5455,0.9016,0.6271,0.5876
5488,25,4.21,9.32,12,44,6.81,4.2,Medium,7.91,4.74,43.6,18-25,0.5857,0.5493,0.6204,1,0,0.4517,2,1,0,0,0,0,0,1,1,0,0,0.3448,0.5636,0.5229,0.5789,0.5238,0.4272,0.4659,0.6393,0.4076,0.5076
5489,28,3.64,6.76,8,17,6.1,7.8,Medium,8.13,5.61,37.6,26-35,0.4502,0.7621,0.636,0,0,0.5385,2,0,1,0,0,1,0,0,0,0,1,0.4483,0.4814,0.34,0.3684,0.2024,0.2948,0.875,0.6773,0.5125,0.4169
5490,37,1.31,2.1,4,18,8.21,4.4,Low,8.7,5.96,43.0,36-45,0.1649,0.6996,0.6899,0,0,0.6238,1,0,1,0,0,1,0,0,1,0,0,0.7586,0.1456,0.0071,0.1579,0.2143,0.6884,0.4886,0.7757,0.5547,0.4985
5491,26,2.66,8.82,8,34,6.85,2.9,Medium,8.72,5.29,35.5,26-35,0.4475,0.5353,0.6368,1,0,0.3016,2,0,1,0,0,0,1,0,0,0,1,0.3793,0.3402,0.4871,0.3684,0.4048,0.4347,0.3182,0.7791,0.4739,0.3852
5492,30,4.52,10.78,10,38,7.72,6.1,Low,9.68,8.5,40.2,26-35,0.6193,0.6777,0.8053,1,0,0.4193,1,0,1,0,0,0,1,0,0,0,1,0.5172,0.6083,0.6271,0.4737,0.4524,0.597,0.6818,0.9448,0.8611,0.4562
5494,17,4.95,10.44,12,47,5.0,4.2,High,4.96,5.11,19.4,<18,0.6546,0.4744,0.4353,1,1,0.4741,3,1,0,0,0,0,0,1,0,1,0,0.069,0.6703,0.6029,0.5789,0.5595,0.0896,0.4659,0.1303,0.4522,0.142
5495,28,3.58,9.89,7,25,7.99,4.5,Low,7.28,6.86,48.4,26-35,0.5151,0.6707,0.6941,1,0,0.362,1,0,1,0,0,1,0,0,0,0,1,0.4483,0.4728,0.5636,0.3158,0.2976,0.6474,0.5,0.5306,0.6633,0.5801
5496,22,3.83,9.82,14,64,5.33,3.1,High,7.02,4.61,28.6,18-25,0.5972,0.3822,0.5255,1,1,0.39,3,0,1,0,0,0,0,1,0,0,1,0.2414,0.5088,0.5586,0.6842,0.7619,0.1511,0.3409,0.4858,0.3919,0.281
5497,32,2.86,8.06,7,29,7.42,6.0,Medium,8.83,6.54,49.1,26-35,0.4296,0.6952,0.7395,1,0,0.3548,2,0,1,0,0,0,1,0,0,1,0,0.5862,0.369,0.4329,0.3158,0.3452,0.541,0.6705,0.7981,0.6247,0.5906
5498,23,4.69,9.9,10,41,6.09,2.9,High,5.78,3.36,20.9,18-25,0.6067,0.4834,0.4064,1,0,0.4737,3,0,1,0,0,0,0,1,0,1,0,0.2759,0.6328,0.5643,0.4737,0.4881,0.2929,0.3182,0.2718,0.2411,0.1647
5499,18,4.95,9.48,12,45,7.19,2.9,High,6.02,2.93,31.7,<18,0.6306,0.508,0.4418,1,0,0.5222,3,0,1,0,0,0,0,1,0,1,0,0.1034,0.6703,0.5343,0.5789,0.5357,0.4981,0.3182,0.3132,0.1892,0.3278
5500,27,2.67,7.0,8,43,6.43,5.9,High,8.13,4.86,44.4,26-35,0.4026,0.6062,0.6356,0,0,0.3814,3,0,1,0,0,0,0,1,1,0,0,0.4138,0.3416,0.3571,0.3684,0.5119,0.3563,0.6591,0.6773,0.422,0.5196
5501,17,4.98,11.35,15,65,5.66,3.4,High,7.06,4.15,34.2,<18,0.709,0.4021,0.5322,1,1,0.4388,3,1,0,0,0,0,0,1,1,0,0,0.069,0.6746,0.6679,0.7368,0.7738,0.2127,0.375,0.4927,0.3364,0.3656
5502,30,2.46,7.22,7,31,7.4,6.6,Medium,7.51,3.99,43.1,26-35,0.3865,0.711,0.5772,0,0,0.3407,2,1,0,0,0,0,1,0,0,0,1,0.5172,0.3114,0.3729,0.3158,0.369,0.5373,0.7386,0.5703,0.3171,0.5
5503,41,0.36,2.0,1,21,7.36,5.4,Low,10.0,8.56,65.6,36-45,0.0799,0.6981,0.9187,0,0,0.18,1,0,1,0,0,0,0,1,1,0,0,0.8966,0.0086,0.0,0.0,0.25,0.5299,0.6023,1.0,0.8684,0.8399
5504,34,3.55,8.09,11,26,7.07,4.3,High,5.91,4.49,36.4,26-35,0.5085,0.6267,0.513,1,0,0.4388,3,1,0,0,0,1,0,0,1,0,0,0.6552,0.4685,0.435,0.5263,0.3095,0.4757,0.4773,0.2942,0.3774,0.3988
5505,17,5.82,14.36,11,60,7.19,1.2,High,6.38,3.5,19.9,<18,0.7907,0.3876,0.4286,1,0,0.4053,3,1,0,0,0,0,1,0,1,0,0,0.069,0.7957,0.8829,0.5263,0.7143,0.4981,0.125,0.3753,0.258,0.1495
5506,24,2.17,8.05,2,15,7.46,3.9,Low,6.95,5.15,43.5,18-25,0.3412,0.6641,0.6013,1,0,0.2696,1,0,1,0,0,0,0,1,0,0,1,0.3103,0.2695,0.4321,0.0526,0.1786,0.5485,0.4318,0.4737,0.457,0.506
5507,27,3.08,8.12,4,16,7.45,4.6,Medium,6.23,5.0,37.6,26-35,0.4132,0.6877,0.5474,1,0,0.3793,2,0,1,0,0,0,0,1,0,1,0,0.4138,0.4007,0.4371,0.1579,0.1905,0.5466,0.5114,0.3494,0.4389,0.4169
5508,26,4.07,9.05,11,47,7.05,4.8,High,8.01,5.73,37.5,26-35,0.5612,0.5707,0.6358,1,0,0.4497,3,1,0,0,0,0,1,0,0,1,0,0.3793,0.5434,0.5036,0.5263,0.5595,0.472,0.5341,0.6566,0.527,0.4154
5509,16,6.69,12.15,17,67,7.19,3.7,High,6.02,3.41,16.5,<18,0.8435,0.4609,0.3993,1,0,0.5506,3,0,1,0,0,0,0,1,0,1,0,0.0345,0.9211,0.725,0.8421,0.7976,0.4981,0.4091,0.3132,0.2471,0.0982
5510,23,5.19,9.95,15,59,5.28,3.7,High,6.85,5.09,18.6,18-25,0.6856,0.4218,0.4976,1,1,0.5216,3,1,0,0,0,1,0,0,0,1,0,0.2759,0.7049,0.5679,0.7368,0.7024,0.1418,0.4091,0.4564,0.4498,0.1299
5511,41,1.86,4.93,3,5,7.79,5.1,Low,7.13,3.8,20.3,36-45,0.256,0.7587,0.4673,0,0,0.3773,1,0,0,1,0,0,1,0,1,0,0,0.8966,0.2249,0.2093,0.1053,0.0595,0.6101,0.5682,0.5047,0.2942,0.1556
5512,15,5.08,13.25,12,38,6.98,5.0,High,6.15,3.26,21.2,<18,0.732,0.6082,0.4169,1,0,0.3834,3,0,1,0,0,0,0,1,1,0,0,0.0,0.689,0.8036,0.5789,0.4524,0.459,0.5568,0.3356,0.229,0.1692
5513,29,4.34,7.16,10,31,6.41,5.3,High,7.96,5.31,38.4,26-35,0.5189,0.6248,0.6223,0,0,0.6061,3,0,1,0,0,1,0,0,1,0,0,0.4828,0.5823,0.3686,0.4737,0.369,0.3526,0.5909,0.648,0.4763,0.429
5514,23,2.68,6.53,6,16,6.2,1.7,High,7.34,4.95,34.9,18-25,0.3714,0.5293,0.5738,0,0,0.4104,3,0,0,1,0,1,0,0,0,0,1,0.2759,0.3431,0.3236,0.2632,0.1905,0.3134,0.1818,0.541,0.4329,0.3761
5515,34,1.45,5.91,4,23,7.4,4.9,Medium,9.53,7.21,59.3,26-35,0.2679,0.6727,0.8285,0,0,0.2453,2,0,0,1,0,0,1,0,1,0,0,0.6552,0.1658,0.2793,0.1579,0.2738,0.5373,0.5455,0.9189,0.7055,0.7447
5516,26,2.93,10.0,10,31,7.41,2.5,High,6.88,4.36,39.6,26-35,0.5119,0.5501,0.5548,1,0,0.293,3,0,1,0,0,0,0,1,0,0,1,0.3793,0.3791,0.5714,0.4737,0.369,0.5392,0.2727,0.4616,0.3617,0.4471
5517,31,2.86,8.13,7,12,6.92,4.3,Medium,7.43,6.3,39.2,26-35,0.4313,0.6714,0.6428,1,0,0.3518,2,1,0,0,0,0,0,1,0,0,1,0.5517,0.369,0.4379,0.3158,0.1429,0.4478,0.4773,0.5565,0.5957,0.4411
5518,19,2.37,6.62,5,20,6.76,4.7,Medium,6.54,4.2,38.3,18-25,0.3465,0.6529,0.532,0,0,0.358,2,1,0,0,0,0,1,0,0,0,1,0.1379,0.2984,0.33,0.2105,0.2381,0.4179,0.5227,0.4029,0.3424,0.4275
5519,34,1.78,4.27,7,13,7.12,8.5,Low,6.19,4.13,37.3,26-35,0.2751,0.8401,0.5133,0,0,0.4169,1,0,1,0,0,0,0,1,0,0,1,0.6552,0.2133,0.1621,0.3158,0.1548,0.4851,0.9545,0.3425,0.334,0.4124
5520,18,3.92,8.37,11,36,5.5,4.4,High,7.48,4.72,43.7,<18,0.5359,0.5393,0.605,1,1,0.4683,3,1,0,0,0,0,0,1,0,1,0,0.1034,0.5218,0.455,0.5263,0.4286,0.1828,0.4886,0.5651,0.4052,0.5091
5521,25,3.0,7.48,8,13,6.6,5.4,Medium,7.8,6.61,56.7,18-25,0.4328,0.6997,0.7359,0,0,0.4011,2,1,0,0,0,0,0,1,1,0,0,0.3448,0.3892,0.3914,0.3684,0.1548,0.3881,0.6023,0.6204,0.6331,0.7054
5522,18,5.37,13.18,14,78,6.49,3.5,High,7.18,3.58,40.2,<18,0.7663,0.389,0.5394,1,0,0.4074,3,0,1,0,0,0,0,1,0,1,0,0.1034,0.7308,0.7986,0.6842,0.9286,0.3675,0.3864,0.5134,0.2676,0.4562
5523,39,0.37,2.0,2,16,9.14,7.5,Low,10.0,9.35,67.9,36-45,0.0904,0.8616,0.9564,0,0,0.185,1,1,0,0,0,0,0,1,0,0,1,0.8276,0.0101,0.0,0.0526,0.1905,0.8619,0.8409,1.0,0.9637,0.8746
5524,18,4.09,10.02,6,22,7.32,2.5,High,6.69,3.63,21.1,<18,0.5365,0.5791,0.4489,1,0,0.4082,3,1,0,0,0,1,0,0,1,0,0,0.1034,0.5463,0.5729,0.2632,0.2619,0.5224,0.2727,0.4288,0.2737,0.1677
5525,44,0.66,3.19,3,14,8.31,5.3,Low,8.06,6.22,53.1,36-45,0.1462,0.7528,0.7167,0,0,0.2069,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0519,0.085,0.1053,0.1667,0.7071,0.5909,0.6652,0.5861,0.6511
5526,40,3.21,6.81,11,49,7.72,4.7,Low,9.28,7.48,46.0,36-45,0.4577,0.5833,0.7772,0,0,0.4714,1,0,0,0,1,1,0,0,0,0,1,0.8621,0.4195,0.3436,0.5263,0.5833,0.597,0.5227,0.8758,0.7381,0.5438
5527,35,3.46,8.3,7,28,7.88,3.0,Medium,7.67,6.23,51.6,26-35,0.4687,0.5971,0.6975,1,0,0.4169,2,0,1,0,0,1,0,0,1,0,0,0.6897,0.4555,0.45,0.3158,0.3333,0.6269,0.3295,0.5979,0.5873,0.6284
5528,16,4.21,12.29,8,32,7.73,2.4,Medium,7.34,5.06,33.6,<18,0.6199,0.5539,0.5727,1,0,0.3426,2,1,0,0,0,0,0,1,0,0,1,0.0345,0.5636,0.735,0.3684,0.381,0.5989,0.2614,0.541,0.4462,0.3565
5529,42,2.5,9.62,9,45,7.81,4.3,Low,7.48,7.03,53.2,36-45,0.4687,0.5851,0.7262,1,0,0.2599,1,0,1,0,0,0,1,0,0,0,1,0.931,0.3171,0.5443,0.4211,0.5357,0.6138,0.4773,0.5651,0.6838,0.6526
5530,24,5.08,10.97,14,59,5.54,2.9,High,5.98,4.62,36.5,18-25,0.695,0.3996,0.5205,1,1,0.4631,3,0,0,0,1,0,0,1,0,0,1,0.3103,0.689,0.6407,0.6842,0.7024,0.1903,0.3182,0.3063,0.3931,0.4003
5532,39,0.3,4.54,1,9,7.92,8.899999999999999,Low,8.95,7.66,51.2,36-45,0.1401,0.8984,0.7926,0,0,0.0661,1,1,0,0,0,0,0,1,0,0,1,0.8276,0.0,0.1814,0.0,0.1071,0.6343,1.0,0.8188,0.7598,0.6224
5533,32,2.48,8.27,6,21,7.46,5.1,Low,9.09,7.17,55.5,26-35,0.4038,0.6898,0.7967,1,0,0.2999,1,1,0,0,0,0,1,0,0,0,1,0.5862,0.3142,0.4479,0.2632,0.25,0.5485,0.5682,0.843,0.7007,0.6873
5534,27,2.1,7.15,9,32,8.22,4.5,Low,8.88,6.1,46.4,26-35,0.3848,0.6539,0.7147,0,0,0.2937,1,1,0,0,0,1,0,0,0,1,0,0.4138,0.2595,0.3679,0.4211,0.381,0.6903,0.5,0.8067,0.5716,0.5498
5535,21,5.98,11.09,16,60,5.64,5.4,High,7.09,4.14,22.3,18-25,0.7678,0.4979,0.4861,1,1,0.5392,3,1,0,0,0,0,1,0,0,1,0,0.2069,0.8187,0.6493,0.7895,0.7143,0.209,0.6023,0.4978,0.3352,0.1858
5536,23,4.82,10.93,14,50,6.78,2.8,Medium,7.3,4.92,37.5,18-25,0.6796,0.4717,0.5816,1,0,0.441,2,1,0,0,0,0,0,1,0,0,1,0.2759,0.6515,0.6379,0.6842,0.5952,0.4216,0.3068,0.5341,0.4293,0.4154
5537,19,4.44,11.68,14,65,6.17,3.5,High,7.17,4.66,28.9,18-25,0.6774,0.4241,0.5337,1,0,0.3801,3,0,1,0,0,0,1,0,1,0,0,0.1379,0.5968,0.6914,0.6842,0.7738,0.3078,0.3864,0.5116,0.3979,0.2855
5538,44,1.32,5.16,1,5,6.33,4.7,Low,6.66,3.83,44.2,36-45,0.212,0.6912,0.546,0,0,0.2558,1,0,0,1,0,0,0,1,0,0,1,1.0,0.147,0.2257,0.0,0.0595,0.3377,0.5227,0.4236,0.2978,0.5166
5539,30,3.78,9.96,9,22,7.94,2.8,Medium,7.26,5.65,40.8,26-35,0.5479,0.6128,0.6196,1,0,0.3795,2,0,1,0,0,0,0,1,1,0,0,0.5172,0.5016,0.5686,0.4211,0.2619,0.6381,0.3068,0.5272,0.5173,0.4653
5540,20,4.93,11.79,14,72,6.28,3.8,High,7.09,3.99,42.3,18-25,0.7072,0.4148,0.5594,1,0,0.4182,3,1,0,0,0,0,0,1,0,1,0,0.1724,0.6674,0.6993,0.6842,0.8571,0.3284,0.4205,0.4978,0.3171,0.4879
5541,36,1.18,4.04,3,31,6.75,2.2,Low,7.57,5.15,39.7,36-45,0.1962,0.5149,0.608,0,0,0.2921,1,0,1,0,0,0,0,1,0,0,1,0.7241,0.1268,0.1457,0.1053,0.369,0.416,0.2386,0.5807,0.457,0.4486
5542,38,3.08,7.18,7,38,6.74,2.3,High,6.94,5.6,53.1,36-45,0.4197,0.4935,0.655,0,0,0.429,3,0,1,0,0,0,0,1,1,0,0,0.7931,0.4007,0.37,0.3158,0.4524,0.4142,0.25,0.472,0.5113,0.6511
5543,23,3.86,9.21,9,22,6.06,4.2,Medium,7.53,5.44,31.6,18-25,0.5336,0.6013,0.5852,1,0,0.4191,2,1,0,0,0,0,1,0,1,0,0,0.2759,0.5132,0.515,0.4211,0.2619,0.2873,0.4659,0.5738,0.492,0.3263
5544,15,5.06,12.63,14,56,6.9,2.5,High,5.98,2.57,28.7,<18,0.7354,0.4427,0.4155,1,0,0.4006,3,0,1,0,0,1,0,0,0,1,0,0.0,0.6861,0.7593,0.6842,0.6667,0.444,0.2727,0.3063,0.1458,0.2825
5545,25,2.76,6.94,5,10,7.86,3.9,Low,7.71,6.36,47.7,18-25,0.376,0.6961,0.6883,0,0,0.3977,1,1,0,0,0,0,0,1,0,1,0,0.3448,0.3546,0.3529,0.2105,0.119,0.6231,0.4318,0.6048,0.603,0.5695
5546,21,4.89,10.84,12,51,7.04,4.1,Medium,7.48,5.39,43.0,18-25,0.6613,0.5285,0.6266,1,0,0.4511,2,1,0,0,0,1,0,0,1,0,0,0.2069,0.6616,0.6314,0.5789,0.6071,0.4701,0.4545,0.5651,0.486,0.4985
5547,43,1.2,3.57,1,21,8.31,6.1,Low,8.45,7.33,59.1,36-45,0.1656,0.7593,0.7942,0,0,0.3361,1,0,0,0,1,0,0,1,1,0,0,0.9655,0.1297,0.1121,0.0,0.25,0.7071,0.6818,0.7325,0.72,0.7417
5548,22,4.49,12.62,11,41,5.59,2.3,High,6.0,2.76,21.3,18-25,0.6737,0.442,0.3939,1,1,0.3558,3,1,0,0,0,1,0,0,1,0,0,0.2414,0.604,0.7586,0.5263,0.4881,0.1996,0.25,0.3097,0.1687,0.1707
5549,19,2.25,6.11,6,24,7.87,5.5,Low,7.29,5.67,54.2,18-25,0.3371,0.7094,0.6742,0,0,0.3682,1,1,0,0,0,0,1,0,1,0,0,0.1379,0.2811,0.2936,0.2632,0.2857,0.625,0.6136,0.5324,0.5198,0.6677
5550,28,1.08,4.54,5,16,8.23,6.2,Low,9.4,7.85,54.8,26-35,0.2232,0.7782,0.8294,0,0,0.2379,1,1,0,0,0,0,0,1,0,0,1,0.4483,0.1124,0.1814,0.2105,0.1905,0.6922,0.6932,0.8965,0.7827,0.6767
5551,17,4.84,11.78,15,68,6.56,0.10000000000000009,High,6.6,4.11,33.1,<18,0.712,0.2935,0.5104,1,0,0.4109,3,1,0,0,0,0,0,1,1,0,0,0.069,0.6544,0.6986,0.7368,0.8095,0.3806,0.0,0.4133,0.3316,0.3489
5552,37,1.79,5.99,1,0,7.05,6.8,Low,9.45,6.96,57.1,36-45,0.2587,0.8172,0.808,0,0,0.2988,1,0,1,0,0,0,0,1,0,0,1,0.7586,0.2148,0.285,0.0,0.0,0.472,0.7614,0.9051,0.6754,0.7115
5553,38,3.33,7.49,7,36,7.07,6.1,Medium,9.23,6.0,45.3,36-45,0.4413,0.6618,0.719,0,0,0.4446,2,1,0,0,0,0,0,1,0,1,0,0.7931,0.4368,0.3921,0.3158,0.4286,0.4757,0.6818,0.8671,0.5596,0.5332
5554,22,4.08,9.55,6,20,7.07,5.9,High,7.15,4.46,30.5,18-25,0.5242,0.711,0.5321,1,0,0.4272,3,0,1,0,0,1,0,0,0,1,0,0.2414,0.5449,0.5393,0.2632,0.2381,0.4757,0.6591,0.5082,0.3738,0.3097
5555,40,2.95,6.89,10,33,6.82,4.5,Low,8.11,6.17,39.1,36-45,0.4353,0.6007,0.6615,0,0,0.4282,1,0,1,0,0,0,0,1,0,0,1,0.8621,0.382,0.3493,0.4737,0.3929,0.4291,0.5,0.6739,0.5801,0.4396
5556,34,3.04,6.8,8,24,5.84,6.6,Medium,7.06,6.28,39.7,26-35,0.418,0.6807,0.6311,0,1,0.4471,2,0,1,0,0,1,0,0,1,0,0,0.6552,0.395,0.3429,0.3684,0.2857,0.2463,0.7386,0.4927,0.5933,0.4486
5557,44,1.95,5.34,6,35,8.54,5.4,Medium,7.79,4.87,35.8,36-45,0.3013,0.6899,0.5902,0,0,0.3652,2,1,0,0,0,1,0,0,1,0,0,1.0,0.2378,0.2386,0.2632,0.4167,0.75,0.6023,0.6186,0.4233,0.3897
5558,25,3.46,8.8,5,13,5.65,4.2,High,7.18,4.23,26.3,18-25,0.4612,0.6189,0.5082,1,1,0.3932,3,1,0,0,0,0,0,1,0,1,0,0.3448,0.4555,0.4857,0.2105,0.1548,0.2108,0.4659,0.5134,0.346,0.2462
5559,21,5.23,12.04,11,51,6.54,3.5,High,6.78,2.78,20.5,18-25,0.7001,0.4872,0.4188,1,0,0.4344,3,1,0,0,0,0,1,0,0,1,0,0.2069,0.7106,0.7171,0.5263,0.6071,0.3769,0.3864,0.4443,0.1711,0.1586
5560,15,4.04,10.09,8,43,5.82,4.0,High,7.02,5.16,39.4,<18,0.5555,0.5099,0.5879,1,1,0.4004,3,0,1,0,0,0,0,1,0,1,0,0.0,0.5391,0.5779,0.3684,0.5119,0.2425,0.4432,0.4858,0.4582,0.4441
5561,28,2.46,6.21,7,39,8.92,2.8,Medium,7.66,4.89,44.6,26-35,0.3612,0.5868,0.621,0,0,0.3961,2,1,0,0,0,0,0,1,1,0,0,0.4483,0.3114,0.3007,0.3158,0.4643,0.8209,0.3068,0.5962,0.4257,0.5227
5562,33,3.0,6.23,11,24,7.98,7.1,Low,7.7,6.3,47.0,26-35,0.4316,0.7762,0.683,0,0,0.4815,1,1,0,0,0,0,0,1,1,0,0,0.6207,0.3892,0.3021,0.5263,0.2857,0.6455,0.7955,0.6031,0.5957,0.5589
5563,26,3.96,9.4,8,33,7.14,4.1,Medium,7.36,5.58,36.7,26-35,0.5339,0.5963,0.6044,1,0,0.4213,2,1,0,0,0,0,0,1,0,1,0,0.3793,0.5276,0.5286,0.3684,0.3929,0.4888,0.4545,0.5444,0.5089,0.4033
5564,36,2.17,3.98,8,23,5.57,5.9,High,7.57,5.63,31.1,36-45,0.2994,0.6472,0.5916,0,1,0.5452,3,1,0,0,0,0,0,1,0,0,1,0.7241,0.2695,0.1414,0.3684,0.2738,0.1959,0.6591,0.5807,0.5149,0.3187
5565,16,4.27,12.85,9,40,5.79,4.5,High,6.33,4.13,26.2,<18,0.6472,0.5392,0.4745,1,1,0.3323,3,1,0,0,0,0,1,0,0,0,1,0.0345,0.5723,0.775,0.4211,0.4762,0.2369,0.5,0.3667,0.334,0.2447
5566,20,4.13,11.42,12,62,7.23,2.6,Medium,6.86,3.56,29.3,18-25,0.6338,0.4369,0.4846,1,0,0.3616,2,0,1,0,0,0,1,0,1,0,0,0.1724,0.5521,0.6729,0.5789,0.7381,0.5056,0.2841,0.4582,0.2652,0.2915
5567,18,5.08,12.65,15,55,7.01,1.6,High,7.88,4.76,22.5,<18,0.747,0.4148,0.537,1,0,0.4016,3,1,0,0,0,0,1,0,0,1,0,0.1034,0.689,0.7607,0.7368,0.6548,0.4646,0.1705,0.6342,0.41,0.1888
5568,34,2.97,7.67,10,53,7.2,6.9,Medium,9.45,5.86,62.5,26-35,0.4559,0.6371,0.7893,0,0,0.3872,2,1,0,0,0,0,1,0,1,0,0,0.6552,0.3849,0.405,0.4737,0.631,0.5,0.7727,0.9051,0.5427,0.7931
5569,22,2.66,7.0,9,32,7.04,5.8,Medium,7.58,5.04,31.8,18-25,0.412,0.6632,0.5733,0,0,0.38,2,0,1,0,0,0,0,1,0,1,0,0.2414,0.3402,0.3571,0.4211,0.381,0.4701,0.6477,0.5824,0.4438,0.3293
5570,22,5.07,11.02,15,76,7.09,5.0,High,7.4,5.36,42.2,18-25,0.7057,0.4764,0.6195,1,0,0.4601,3,1,0,0,0,1,0,0,1,0,0,0.2414,0.6876,0.6443,0.7368,0.9048,0.4795,0.5568,0.5513,0.4824,0.4864
5571,36,1.31,7.97,4,21,8.58,5.0,Low,9.01,6.81,50.7,36-45,0.3117,0.7256,0.7619,0,0,0.1644,1,1,0,0,0,0,0,1,0,0,1,0.7241,0.1456,0.4264,0.1579,0.25,0.7575,0.5568,0.8292,0.6573,0.6148
